"element"	"cell"
"65"	"chr7,86353406,Olfr306-ps1,0"	"1"
"66"	"chr7,86363869,Olfr305,0"	"1"
"67"	"chr7,86386158,Olfr304,0"	"1"
"68"	"chr7,86394800,Olfr303,0"	"1"
"69"	"chr7,86408935,Olfr301,0"	"1"
"70"	"chr7,106825116,Olfr702,0"	"1"
"71"	"chr7,106844784,Olfr703,0"	"1"
"72"	"chr7,106867012,Olfr704,0"	"1"
"73"	"chr7,106874565,Olfr705,0"	"1"
"74"	"chr7,106885376,Olfr706,0"	"1"
"75"	"chr7,106895858,Olfr707,0"	"1"
"76"	"chr7,106911703,Olfr1532-ps1,0"	"1"
"77"	"chr7,106928068,Olfr709-ps1,0"	"1"
"78"	"chr7,106946190,Olfr710,0"	"1"
"79"	"chr7,106958599,Olfr6,0"	"1"
"80"	"chr7,106973066,Olfr711,0"	"1"
"81"	"chr7,107001030,Olfr2,0"	"1"
"82"	"chr7,107036086,Olfr713,0"	"1"
"83"	"chr7,107073976,Olfr714,0"	"1"
"84"	"chr7,107814270,Olfr467,0"	"1"
"85"	"chr7,107823054,Olfr469,0"	"1"
"86"	"chr7,107845572,Olfr470,0"	"1"
"87"	"chr7,107902832,Olfr472,0"	"1"
"88"	"chr7,107967072,Olfr476,0"	"1"
"89"	"chr7,107989671,Olfr477,0"	"1"
"90"	"chr7,108032006,Olfr478,0"	"1"
"91"	"chr7,108053646,Olfr479,0"	"1"
"92"	"chr7,108066282,Olfr480,0"	"1"
"93"	"chr7,108081068,Olfr481,0"	"1"
"94"	"chr7,108095388,Olfr482,0"	"1"
"95"	"chr7,108102935,Olfr483,0"	"1"
"96"	"chr7,108124128,Olfr484,0"	"1"
"97"	"chr7,108159390,Olfr485,0"	"1"
"98"	"chr7,108172270,Olfr486,0"	"1"
"99"	"chr7,108255190,Olfr488,0"	"1"
"100"	"chr7,108286652,Olfr490,0"	"1"
"101"	"chr7,108316139,Olfr491,0"	"1"
"102"	"chr7,108323192,Olfr492,0"	"1"
"103"	"chr7,108346507,Olfr493,0"	"1"
"104"	"chr7,108368638,Olfr494,0"	"1"
"105"	"chr7,108395253,Olfr495,0"	"1"
"106"	"chr7,108422150,Olfr497,0"	"1"
"107"	"chr7,108465822,Olfr498,0"	"1"
"108"	"chr7,108522977,Olfr502,0"	"1"
"109"	"chr7,108545012,Olfr503,0"	"1"
"110"	"chr7,108565315,Olfr504,0"	"1"
"111"	"chr7,108613124,Olfr506,0"	"1"
"112"	"chr7,108622289,Olfr507,0"	"1"
"113"	"chr7,108630823,Olfr508,0"	"1"
"114"	"chr7,108648511,Olfr509,0"	"1"
"115"	"chr7,108667890,Olfr510,0"	"1"
"116"	"chr7,108713848,Olfr512,0"	"1"
"117"	"chr7,108868648,Olfr517,0"	"1"
"118"	"chr7,108881104,Olfr518,0"	"1"
"119"	"chr7,108893940,Olfr519,0"	"1"
"120"	"active"	"1"
"121"	"chr7,102803955,Olfr564,0"	"12"
"122"	"chr7,102856993,Olfr566,0"	"12"
"123"	"chr7,108032006,Olfr478,0"	"12"
"124"	"chr7,108053646,Olfr479,0"	"12"
"125"	"chr7,108066282,Olfr480,0"	"12"
"126"	"chr7,108465822,Olfr498,0"	"12"
"127"	"chr7,108522977,Olfr502,0"	"12"
"128"	"chr7,108545012,Olfr503,0"	"12"
"129"	"chr7,108613124,Olfr506,0"	"12"
"130"	"chr7,108622289,Olfr507,0"	"12"
"131"	"chr7,108630823,Olfr508,0"	"12"
"132"	"chr7,108868648,Olfr517,0"	"12"
"133"	"chr7,108893940,Olfr519,0"	"12"
"134"	"chr2,111484277,Olfr1289,0"	"14"
"135"	"chr2,111490678,Olfr1290,0"	"14"
"136"	"chr2,111500752,Olfr1291-ps1,0"	"14"
"137"	"chr2,111509042,Olfr1292-ps1,0"	"14"
"138"	"chr2,111527098,Olfr1293-ps,0"	"14"
"139"	"chr2,111536476,Olfr1294,0"	"14"
"140"	"chr2,111593542,Olfr1296-ps1,0"	"14"
"141"	"chr2,111620852,Olfr1297,0"	"14"
"142"	"chr2,111646868,Olfr1298,0"	"14"
"143"	"chr2,111663616,Olfr1299,0"	"14"
"144"	"chr2,111848050,Olfr268-ps1,0"	"14"
"145"	"chr2,111872612,Olfr1305,0"	"14"
"146"	"chr2,111913043,Olfr1306,0"	"14"
"147"	"chr2,111946603,Olfr1307,0"	"14"
"148"	"chr2,111962114,Olfr1308,0"	"14"
"149"	"chr2,111982592,Olfr1309,0"	"14"
"150"	"chr2,112010042,Olfr1310,0"	"14"
"151"	"chr2,112022011,Olfr1311,0"	"14"
"152"	"chr2,112045272,Olfr1312,0"	"14"
"153"	"chr2,112073966,Olfr1313,0"	"14"
"154"	"chr2,112092230,Olfr1314,0"	"14"
"155"	"chr2,112112748,Olfr1315-ps1,0"	"14"
"156"	"chr2,112131312,Olfr1316,0"	"14"
"157"	"chr2,112140341,Olfr1317,0"	"14"
"158"	"chr7,107001030,Olfr2,0"	"14"
"159"	"chr7,107036086,Olfr713,0"	"14"
"160"	"chr7,107073976,Olfr714,0"	"14"
"161"	"chr7,107128816,Olfr715,0"	"14"
"162"	"chr7,107143918,Olfr716,0"	"14"
"163"	"chr7,108395253,Olfr495,0"	"14"
"164"	"chr7,108422150,Olfr497,0"	"14"
"165"	"chr7,108465822,Olfr498,0"	"14"
"166"	"chr7,108667890,Olfr510,0"	"14"
"167"	"chr7,108713848,Olfr512,0"	"14"
"168"	"chr7,108868648,Olfr517,0"	"14"
"169"	"chr7,108881104,Olfr518,0"	"14"
"170"	"chr7,108893940,Olfr519,0"	"14"
"171"	"chr9,19247586,Olfr843,0"	"14"
"172"	"chr9,19376162,Olfr847,0"	"14"
"173"	"chr9,19443594,Olfr849,0"	"14"
"174"	"chr9,19477774,Olfr850,0"	"14"
"175"	"chr9,19498702,Olfr851,0"	"14"
"176"	"chr9,19536820,Olfr853,0"	"14"
"177"	"chr9,19566908,Olfr854,0"	"14"
"178"	"chr9,19584324,Olfr855,0"	"14"
"179"	"chr9,19712249,Olfr857,0"	"14"
"180"	"chr9,19782808,Olfr58,0"	"14"
"181"	"chr9,19809242,Olfr859,0"	"14"
"182"	"chr9,19847685,Olfr860,0"	"14"
"183"	"chr9,19883826,Olfr862,0"	"14"
"184"	"chr9,19919762,Olfr77,0"	"14"
"185"	"chr9,40006481,Olfr980,1"	"14"
"186"	"chr9,40025569,Olfr981,1"	"14"
"187"	"active"	"14"
"188"	"chr2,36814123,Olfr3,0"	"17"
"189"	"chr2,37067483,Olfr360,0"	"17"
"190"	"chr2,37197088,Olfr365,0"	"17"
"191"	"chr2,37332310,Olfr368,0"	"17"
"192"	"chr2,90110930,Olfr1268-ps1,0"	"17"
"193"	"chr2,90119557,Olfr1269,0"	"17"
"194"	"chr2,90139183,Olfr32,0"	"17"
"195"	"chr2,90149166,Olfr1270,0"	"17"
"196"	"chr2,90223019,Olfr1506,0"	"17"
"197"	"chr2,90253849,Olfr142,0"	"17"
"198"	"chr2,90265789,Olfr1271,0"	"17"
"199"	"chr2,90282110,Olfr1272,0"	"17"
"200"	"chr2,112140341,Olfr1317,0"	"17"
"201"	"chr7,102577127,Olfr550,0"	"17"
"202"	"chr7,102589760,Olfr551,0"	"17"
"203"	"chr7,102602890,Olfr552,0"	"17"
"204"	"chr7,102877592,Olfr568,0"	"17"
"205"	"chr7,102887290,Olfr569,0"	"17"
"206"	"chr7,102898144,Olfr570,0"	"17"
"207"	"chr7,107036086,Olfr713,0"	"17"
"208"	"chr7,107073976,Olfr714,0"	"17"
"209"	"chr7,107814270,Olfr467,0"	"17"
"210"	"chr7,107823054,Olfr469,0"	"17"
"211"	"chr7,107845572,Olfr470,0"	"17"
"212"	"chr7,108545012,Olfr503,0"	"17"
"213"	"chr7,108565315,Olfr504,0"	"17"
"214"	"chr7,108613124,Olfr506,0"	"17"
"215"	"chr7,108622289,Olfr507,0"	"17"
"216"	"chr7,108630823,Olfr508,0"	"17"
"217"	"chr7,108648511,Olfr509,0"	"17"
"218"	"chr7,108667890,Olfr510,0"	"17"
"219"	"chr7,108868648,Olfr517,0"	"17"
"220"	"chr7,108881104,Olfr518,0"	"17"
"221"	"chr7,108893940,Olfr519,0"	"17"
"222"	"chr16,3592614,Olfr161,0"	"19"
"223"	"chr7,106677794,Olfr693,0"	"19"
"224"	"chr7,106688980,Olfr694,0"	"19"
"225"	"chr7,106714052,Olfr695,0"	"19"
"226"	"chr7,106741433,Olfr697,0"	"19"
"227"	"chr7,106752643,Olfr698,0"	"19"
"228"	"chr7,106818802,Olfr701,0"	"19"
"229"	"chr7,106825116,Olfr702,0"	"19"
"230"	"chr7,106844784,Olfr703,0"	"19"
"231"	"chr7,106867012,Olfr704,0"	"19"
"232"	"chr7,106874565,Olfr705,0"	"19"
"233"	"chr7,106885376,Olfr706,0"	"19"
"234"	"chr7,106895858,Olfr707,0"	"19"
"235"	"chr7,106911703,Olfr1532-ps1,0"	"19"
"236"	"chr7,106928068,Olfr709-ps1,0"	"19"
"237"	"chr7,106946190,Olfr710,0"	"19"
"238"	"chr7,106958599,Olfr6,0"	"19"
"239"	"chr7,106973066,Olfr711,0"	"19"
"240"	"chr7,107073976,Olfr714,0"	"19"
"241"	"chr7,107128816,Olfr715,0"	"19"
"242"	"chr7,107143918,Olfr716,0"	"19"
"243"	"chr7,107814270,Olfr467,0"	"19"
"244"	"chr7,107823054,Olfr469,0"	"19"
"245"	"chr7,107845572,Olfr470,0"	"19"
"246"	"chr7,140324070,Olfr525,0"	"19"
"247"	"chr7,140336284,Olfr527,0"	"19"
"248"	"chr7,140353078,Olfr60,0"	"19"
"249"	"chr7,140374199,Olfr530,0"	"19"
"250"	"chr7,140400982,Olfr531,0"	"19"
"251"	"chr7,140418674,Olfr532,0"	"19"
"252"	"chr7,140667768,Olfr539,0"	"19"
"253"	"chr7,140687536,Olfr45,0"	"19"
"254"	"chr7,140701440,Olfr541,0"	"19"
"255"	"active"	"19"
"256"	"chr1,174099934,Olfr427,1"	"2"
"257"	"chr1,174117208,Olfr231,1"	"2"
"258"	"chr1,174134888,Olfr424,1"	"2"
"259"	"chr1,174152006,Olfr421-ps1,1"	"2"
"260"	"chr1,174158033,Olfr420,1"	"2"
"261"	"chr1,174250288,Olfr419,1"	"2"
"262"	"chr1,174429406,Olfr414,1"	"2"
"263"	"chr7,106688980,Olfr694,0"	"2"
"264"	"chr7,106714052,Olfr695,0"	"2"
"265"	"chr7,106741433,Olfr697,0"	"2"
"266"	"chr7,106752643,Olfr698,0"	"2"
"267"	"chr7,106790580,Olfr699,0"	"2"
"268"	"chr7,106805985,Olfr700,0"	"2"
"269"	"chr7,106818802,Olfr701,0"	"2"
"270"	"chr7,106825116,Olfr702,0"	"2"
"271"	"chr7,107036086,Olfr713,0"	"2"
"272"	"chr7,107073976,Olfr714,0"	"2"
"273"	"chr7,107143918,Olfr716,0"	"2"
"274"	"chr7,107845572,Olfr470,0"	"2"
"275"	"chr7,107902832,Olfr472,0"	"2"
"276"	"chr7,108032006,Olfr478,0"	"2"
"277"	"chr7,108053646,Olfr479,0"	"2"
"278"	"chr7,108066282,Olfr480,0"	"2"
"279"	"chr7,108081068,Olfr481,0"	"2"
"280"	"chr7,108095388,Olfr482,0"	"2"
"281"	"chr7,108102935,Olfr483,0"	"2"
"282"	"chr7,108124128,Olfr484,0"	"2"
"283"	"chr7,108159390,Olfr485,0"	"2"
"284"	"chr7,108172270,Olfr486,0"	"2"
"285"	"chr7,108212392,Olfr487,0"	"2"
"286"	"chr7,108323192,Olfr492,0"	"2"
"287"	"chr7,108346507,Olfr493,0"	"2"
"288"	"chr7,108522977,Olfr502,0"	"2"
"289"	"chr7,108545012,Olfr503,0"	"2"
"290"	"chr7,108565315,Olfr504,0"	"2"
"291"	"chr7,108613124,Olfr506,0"	"2"
"292"	"chr7,108622289,Olfr507,0"	"2"
"293"	"chr7,108630823,Olfr508,0"	"2"
"294"	"chr7,108648511,Olfr509,0"	"2"
"295"	"chr7,108667890,Olfr510,0"	"2"
"296"	"chr9,19123034,Olfr836,0"	"2"
"297"	"chr9,19247586,Olfr843,0"	"2"
"298"	"chr9,19362013,Olfr846,0"	"2"
"299"	"chr9,19376162,Olfr847,0"	"2"
"300"	"chr9,19443594,Olfr849,0"	"2"
"301"	"chr9,19919762,Olfr77,0"	"2"
"302"	"chr9,20249381,Olfr872,0"	"2"
"303"	"chr4,118782110,Olfr1337,1"	"20"
"304"	"chr4,118809370,Olfr1335,1"	"20"
"305"	"chr4,118832124,Olfr1333,1"	"20"
"306"	"chr4,118854568,Olfr1332-ps1,1"	"20"
"307"	"chr4,118868178,Olfr1331,1"	"20"
"308"	"chr4,118893356,Olfr1330,1"	"20"
"309"	"chr4,118916994,Olfr1329,1"	"20"
"310"	"chr4,118934799,Olfr1328,1"	"20"
"311"	"chr7,102577127,Olfr550,0"	"20"
"312"	"chr7,102589760,Olfr551,0"	"20"
"313"	"chr7,102602890,Olfr552,0"	"20"
"314"	"chr7,102614740,Olfr553,0"	"20"
"315"	"chr7,102856993,Olfr566,0"	"20"
"316"	"chr7,102877592,Olfr568,0"	"20"
"317"	"chr7,102887290,Olfr569,0"	"20"
"318"	"chr7,102898144,Olfr570,0"	"20"
"319"	"chr7,102911370,Olfr571,0"	"20"
"320"	"chr7,103085100,Olfr584,0"	"20"
"321"	"chr7,103098234,Olfr585,0"	"20"
"322"	"chr7,103123310,Olfr586,0"	"20"
"323"	"chr7,103134850,Olfr587-ps1,0"	"20"
"324"	"chr7,103143782,Olfr588-ps1,0"	"20"
"325"	"chr7,103155268,Olfr589,0"	"20"
"326"	"chr7,103166324,Olfr590-ps1,0"	"20"
"327"	"chr7,103172714,Olfr591,0"	"20"
"328"	"chr7,103188885,Olfr592,0"	"20"
"329"	"chr7,103212354,Olfr593,0"	"20"
"330"	"chr7,103219654,Olfr594,0"	"20"
"331"	"chr7,103640563,Olfr622,0"	"20"
"332"	"chr7,106973066,Olfr711,0"	"20"
"333"	"chr7,107036086,Olfr713,0"	"20"
"334"	"chr7,107073976,Olfr714,0"	"20"
"335"	"chr7,108545012,Olfr503,0"	"20"
"336"	"chr7,108565315,Olfr504,0"	"20"
"337"	"chr7,108613124,Olfr506,0"	"20"
"338"	"chr7,108622289,Olfr507,0"	"20"
"339"	"chr7,108630823,Olfr508,0"	"20"
"340"	"chr7,108648511,Olfr509,0"	"20"
"341"	"chr7,108667890,Olfr510,0"	"20"
"342"	"chr7,108713848,Olfr512,0"	"20"
"343"	"chr7,108868648,Olfr517,0"	"20"
"344"	"chr7,108881104,Olfr518,0"	"20"
"345"	"chr7,108893940,Olfr519,0"	"20"
"346"	"chr9,38332798,Olfr25,1"	"20"
"347"	"chr9,38349406,Olfr898,1"	"20"
"348"	"chr9,38815684,Olfr922,1"	"20"
"349"	"chr9,38828290,Olfr923,1"	"20"
"350"	"chr9,38849793,Olfr924,1"	"20"
"351"	"chr9,38855525,Olfr26,1"	"20"
"352"	"active"	"20"
"353"	"chr15,98340480,Olfr284,0"	"21"
"354"	"chr7,107989671,Olfr477,0"	"21"
"355"	"chr1,92480550,Olfr1416,1"	"23"
"356"	"chr1,92609300,Olfr1410,1"	"23"
"357"	"chr1,174099934,Olfr427,0"	"23"
"358"	"chr11,73516396,Olfr382,0"	"23"
"359"	"chr11,73540886,Olfr383-ps1,0"	"23"
"360"	"chr11,73589267,Olfr385,0"	"23"
"361"	"chr11,73601764,Olfr384,0"	"23"
"362"	"chr11,73724552,Olfr388-ps1,0"	"23"
"363"	"chr11,73777781,Olfr389,0"	"23"
"364"	"chr11,73786705,Olfr390,0"	"23"
"365"	"chr11,73928788,Olfr396-ps1,0"	"23"
"366"	"chr11,73939668,Olfr23,0"	"23"
"367"	"chr11,73953886,Olfr22-ps1,0"	"23"
"368"	"chr11,73964314,Olfr397,0"	"23"
"369"	"chr11,74107824,Olfr400-ps1,0"	"23"
"370"	"chr11,74121764,Olfr401,0"	"23"
"371"	"chr11,74155104,Olfr402,0"	"23"
"372"	"chr11,74192430,Olfr403,0"	"23"
"373"	"chr11,74208516,Olfr43,0"	"23"
"374"	"chr11,74240036,Olfr404-ps1,0"	"23"
"375"	"chr11,74260728,Olfr405-ps1,0"	"23"
"376"	"chr11,74265744,Olfr406-ps,0"	"23"
"377"	"chr11,74281224,Olfr407-ps1,0"	"23"
"378"	"chr11,74287672,Olfr59,0"	"23"
"379"	"chr11,74298612,Olfr408-ps1,0"	"23"
"380"	"chr11,74317514,Olfr409-ps1,0"	"23"
"381"	"chr11,74334162,Olfr410,0"	"23"
"382"	"chr11,74348890,Olfr411,0"	"23"
"383"	"chr11,74364144,Olfr412,0"	"23"
"384"	"chr16,3592614,Olfr161,0"	"23"
"385"	"chr7,106946190,Olfr710,0"	"23"
"386"	"chr7,106958599,Olfr6,0"	"23"
"387"	"chr7,106973066,Olfr711,0"	"23"
"388"	"chr7,107001030,Olfr2,0"	"23"
"389"	"chr7,107036086,Olfr713,0"	"23"
"390"	"chr7,107073976,Olfr714,0"	"23"
"391"	"chr7,107128816,Olfr715,0"	"23"
"392"	"chr7,107143918,Olfr716,0"	"23"
"393"	"chr7,107814270,Olfr467,0"	"23"
"394"	"chr7,107823054,Olfr469,0"	"23"
"395"	"chr7,107845572,Olfr470,0"	"23"
"396"	"chr7,108286652,Olfr490,0"	"23"
"397"	"chr7,108316139,Olfr491,0"	"23"
"398"	"chr7,108323192,Olfr492,0"	"23"
"399"	"chr7,108346507,Olfr493,0"	"23"
"400"	"chr7,108368638,Olfr494,0"	"23"
"401"	"chr7,108395253,Olfr495,0"	"23"
"402"	"chr7,108422150,Olfr497,0"	"23"
"403"	"chr7,108465822,Olfr498,0"	"23"
"404"	"chr7,108613124,Olfr506,0"	"23"
"405"	"chr7,108622289,Olfr507,0"	"23"
"406"	"chr7,108630823,Olfr508,0"	"23"
"407"	"chr7,108648511,Olfr509,0"	"23"
"408"	"chr7,108667890,Olfr510,0"	"23"
"409"	"chr7,108713848,Olfr512,0"	"23"
"410"	"chr7,108868648,Olfr517,0"	"23"
"411"	"chr7,108881104,Olfr518,0"	"23"
"412"	"chr7,108893940,Olfr519,0"	"23"
"413"	"active"	"23"
"414"	"chr3,97415688,Olfr1402,0"	"27"
"415"	"chr4,118782110,Olfr1337,1"	"27"
"416"	"chr4,118809370,Olfr1335,1"	"27"
"417"	"chr4,118832124,Olfr1333,1"	"27"
"418"	"chr4,118854568,Olfr1332-ps1,1"	"27"
"419"	"chr4,118868178,Olfr1331,1"	"27"
"420"	"chr4,118893356,Olfr1330,1"	"27"
"421"	"chr4,118916994,Olfr1329,1"	"27"
"422"	"chr7,108713848,Olfr512,0"	"27"
"423"	"chr7,108868648,Olfr517,0"	"27"
"424"	"chr7,108881104,Olfr518,0"	"27"
"425"	"chr7,108893940,Olfr519,0"	"27"
"426"	"chr7,102577127,Olfr550,0"	"29"
"427"	"chr7,102589760,Olfr551,0"	"29"
"428"	"chr7,102602890,Olfr552,0"	"29"
"429"	"chr7,102614740,Olfr553,0"	"29"
"430"	"chr7,104180270,Olfr648,0"	"29"
"431"	"chr7,105127388,Olfr682-ps1,0"	"29"
"432"	"chr7,105144649,Olfr683,0"	"29"
"433"	"chr7,105159180,Olfr684,0"	"29"
"434"	"chr7,105182246,Olfr685,0"	"29"
"435"	"chr7,105204646,Olfr686,0"	"29"
"436"	"chr7,105331568,Olfr690,0"	"29"
"437"	"chr7,105339007,Olfr691,0"	"29"
"438"	"chr7,105368841,Olfr692,0"	"29"
"439"	"chr7,107073976,Olfr714,0"	"29"
"440"	"chr7,108545012,Olfr503,0"	"29"
"441"	"chr7,108565315,Olfr504,0"	"29"
"442"	"chr7,108713848,Olfr512,0"	"29"
"443"	"chr9,19536820,Olfr853,0"	"29"
"444"	"chr9,19566908,Olfr854,0"	"29"
"445"	"chr9,19584324,Olfr855,0"	"29"
"446"	"chr11,74192430,Olfr403,1"	"31"
"447"	"chr7,107073976,Olfr714,0"	"31"
"448"	"chr7,107128816,Olfr715,0"	"31"
"449"	"chr7,107143918,Olfr716,0"	"31"
"450"	"chr7,108545012,Olfr503,0"	"31"
"451"	"chr7,108667890,Olfr510,0"	"31"
"452"	"chr7,108713848,Olfr512,0"	"31"
"453"	"chr9,19443594,Olfr849,1"	"31"
"454"	"active"	"31"
"455"	"chr11,73406982,Olfr75-ps1,0"	"32"
"456"	"chr11,73426543,Olfr378,0"	"32"
"457"	"chr11,73433758,Olfr379-ps1,0"	"32"
"458"	"chr11,73487938,Olfr381,0"	"32"
"459"	"chr11,73516396,Olfr382,0"	"32"
"460"	"chr7,86408935,Olfr301,1"	"32"
"461"	"chr7,86443474,Olfr300-ps1,1"	"32"
"462"	"chr7,86465998,Olfr299,1"	"32"
"463"	"chr7,102577127,Olfr550,0"	"32"
"464"	"chr7,102589760,Olfr551,0"	"32"
"465"	"chr7,102602890,Olfr552,0"	"32"
"466"	"chr7,102614740,Olfr553,0"	"32"
"467"	"chr7,102750036,Olfr78,0"	"32"
"468"	"chr7,102773847,Olfr561,0"	"32"
"469"	"chr7,102803955,Olfr564,0"	"32"
"470"	"chr7,102856993,Olfr566,0"	"32"
"471"	"chr7,102877592,Olfr568,0"	"32"
"472"	"chr7,102887290,Olfr569,0"	"32"
"473"	"chr7,102898144,Olfr570,0"	"32"
"474"	"chr7,102911370,Olfr571,0"	"32"
"475"	"chr7,102926508,Olfr572,0"	"32"
"476"	"chr7,102942132,Olfr573-ps1,0"	"32"
"477"	"chr7,102948987,Olfr574,0"	"32"
"478"	"chr7,102956350,Olfr575,0"	"32"
"479"	"chr7,102970131,Olfr576,0"	"32"
"480"	"chr7,102972580,Olfr577,0"	"32"
"481"	"chr7,102985796,Olfr578,0"	"32"
"482"	"chr7,106825116,Olfr702,0"	"32"
"483"	"chr7,106844784,Olfr703,0"	"32"
"484"	"chr7,106885376,Olfr706,1"	"32"
"485"	"chr7,106885376,Olfr706,0"	"32"
"486"	"chr7,106895858,Olfr707,1"	"32"
"487"	"chr7,106895858,Olfr707,0"	"32"
"488"	"chr7,106911703,Olfr1532-ps1,1"	"32"
"489"	"chr7,106911703,Olfr1532-ps1,0"	"32"
"490"	"chr7,106928068,Olfr709-ps1,1"	"32"
"491"	"chr7,106928068,Olfr709-ps1,0"	"32"
"492"	"chr7,106946190,Olfr710,1"	"32"
"493"	"chr7,106946190,Olfr710,0"	"32"
"494"	"chr7,106958599,Olfr6,1"	"32"
"495"	"chr7,106958599,Olfr6,0"	"32"
"496"	"chr7,106973066,Olfr711,1"	"32"
"497"	"chr7,106973066,Olfr711,0"	"32"
"498"	"chr7,107001030,Olfr2,1"	"32"
"499"	"chr7,107001030,Olfr2,0"	"32"
"500"	"chr7,107036086,Olfr713,0"	"32"
"501"	"chr7,107073976,Olfr714,0"	"32"
"502"	"chr7,108346507,Olfr493,0"	"32"
"503"	"chr7,108368638,Olfr494,0"	"32"
"504"	"chr7,108395253,Olfr495,0"	"32"
"505"	"chr7,108422150,Olfr497,1"	"32"
"506"	"chr7,108422150,Olfr497,0"	"32"
"507"	"chr7,108622289,Olfr507,0"	"32"
"508"	"chr7,108630823,Olfr508,0"	"32"
"509"	"chr7,108648511,Olfr509,0"	"32"
"510"	"chr7,108667890,Olfr510,0"	"32"
"511"	"chr7,108713848,Olfr512,1"	"32"
"512"	"chr7,108713848,Olfr512,0"	"32"
"513"	"chr9,37746865,Olfr874,1"	"32"
"514"	"chr9,37773158,Olfr875,1"	"32"
"515"	"chr9,38403346,Olfr147,1"	"32"
"516"	"chr9,38431082,Olfr901,1"	"32"
"517"	"chr9,38448982,Olfr902,1"	"32"
"518"	"chr9,38464298,Olfr904,1"	"32"
"519"	"chr9,38473213,Olfr905,1"	"32"
"520"	"chr9,38488114,Olfr906,1"	"32"
"521"	"chr9,38497932,Olfr907,1"	"32"
"522"	"chr9,38516500,Olfr908,1"	"32"
"523"	"chr9,38525428,Olfr911-ps1,1"	"32"
"524"	"chr9,38539328,Olfr910,1"	"32"
"525"	"chr9,38582478,Olfr912,1"	"32"
"526"	"chr9,38594495,Olfr913,1"	"32"
"527"	"chr9,38606435,Olfr914,1"	"32"
"528"	"chr9,38647056,Olfr915,1"	"32"
"529"	"chr9,38658604,Olfr916,1"	"32"
"530"	"chr9,38665378,Olfr917,1"	"32"
"531"	"chr9,38673346,Olfr918,1"	"32"
